0,0,0.004376368,0,0,0.067833698,0,0,0.01750547,0,0,0,0.013129103,0,0.584245077,0,0.002188184,0,0,0,0,0,0,0,0,0.004376368,0,0,0,0,0,0.170678337,0,0,0,0,0,0,0,0,0.052516411,0,0,0.070021882,0,0,0.008752735,0,0.004376368,0
0.004901961,0,0,0.007352941,0.00245098,0.177696078,0,0,0,0,0.015931373,0,0,0,0.009803922,0,0.764705882,0,0,0.007352941,0,0.00122549,0,0.004901961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00122549,0,0,0,0,0.00245098,0,0,0,0,0
0,0,0.000565291,0,0,0.041831543,0,0.006783493,0,0.014697569,0,0.003957038,0,0,0.868287168,0,0.01526286,0,0,0,0,0.001130582,0,0.000565291,0.000565291,0.000565291,0,0,0.001130582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.044092708,0.000565291,0,0,0,0,0
0,0.006622517,0,0.006622517,0,0.552980132,0,0,0,0,0,0,0,0,0,0,0,0.016556291,0,0,0,0,0,0,0,0,0.039735099,0,0,0.003311258,0.221854305,0,0,0,0,0,0,0,0,0,0.052980132,0,0.09602649,0,0.003311258,0,0,0,0,0
0,0,0,0,0,0.295154185,0,0,0,0.070484581,0,0,0,0,0,0,0,0,0,0.004405286,0,0,0,0,0,0.035242291,0,0.039647577,0.295154185,0,0,0.220264317,0.008810573,0,0,0,0,0,0,0,0,0,0,0.008810573,0,0,0.022026432,0,0,0
0,0,0,0,0.004048583,0.182186235,0,0,0,0,0.085020243,0,0,0,0,0.016194332,0,0,0,0,0,0,0,0.263157895,0,0,0,0,0.004048583,0,0,0.372469636,0,0,0,0,0.004048583,0,0,0,0,0,0,0,0,0,0.060728745,0.008097166,0,0
0,0,0,0,0,0.742574257,0,0,0,0.00990099,0,0,0,0,0,0,0,0,0,0.00990099,0,0,0,0.004950495,0,0,0.133663366,0,0,0,0,0.02970297,0,0,0,0.04950495,0,0,0.014851485,0,0,0.004950495,0,0,0,0,0,0,0,0
0,0,0,0,0,0.626666667,0,0.003333333,0,0,0,0,0.016666667,0,0,0,0,0.003333333,0,0,0,0.036666667,0,0,0,0,0.256666667,0,0,0.023333333,0,0,0,0,0.02,0,0.003333333,0,0,0,0,0,0,0.006666667,0,0,0.003333333,0,0,0
0,0,0,0,0.004878049,0.770731707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014634146,0.058536585,0.151219512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.007220217,0,0,0.167870036,0,0.738868833,0,0,0.003610108,0.001805054,0,0,0,0,0,0,0,0,0,0,0,0.040914561,0.018050542,0.000601685,0,0,0,0,0,0.000601685,0,0.000601685,0,0,0,0,0,0.019855596,0,0,0,0,0,0,0,0,0,0
