0.00019202013,0.00019202013,0.00019202013,0.00019202013,0.00019202013,0.00019202013,0.00019202013,0.00019202013,0.00019202013,0.00019202013,0.00019202013,0.00019202013,0.00019202013,0.4165534,0.00019202013,0.00019202013,0.00019202013,0.00019202013,0.00019202013,0.00019202013,0.00019202013,0.00019202013,0.00019202013,0.00019202013,0.00019202013,0.00019202013,0.00019202013,0.00019202013,0.00019202013,0.00019202013,0.5757658,0.00019202013,0.00019202013,0.00019202013,0.00019202013,0.00019202013,0.00019202013,0.00019202013,0.00019202013,0.00019202013,0.00019202013,0.00019202013
0.00017129937,0.00017129937,0.00017129937,0.00017129937,0.00017129937,0.00017129937,0.00017129937,0.00017129937,0.22810797,0.00017129937,0.00017129937,0.00017129937,0.00017129937,0.76504004,0.00017129937,0.00017129937,0.00017129937,0.00017129937,0.00017129937,0.00017129937,0.00017129937,0.00017129937,0.00017129937,0.00017129937,0.00017129937,0.00017129937,0.00017129937,0.00017129937,0.00017129937,0.00017129937,0.00017129937,0.00017129937,0.00017129937,0.00017129937,0.00017129937,0.00017129937,0.00017129937,0.00017129937,0.00017129937,0.00017129937,0.00017129937,0.00017129937
0.0005952564,0.0005952564,0.0005952564,0.0005952564,0.0005952564,0.0005952564,0.0005952564,0.0005952564,0.0005952564,0.0005952564,0.0005952564,0.0005952564,0.0005952564,0.9755945,0.0005952564,0.0005952564,0.0005952564,0.0005952564,0.0005952564,0.0005952564,0.0005952564,0.0005952564,0.0005952564,0.0005952564,0.0005952564,0.0005952564,0.0005952564,0.0005952564,0.0005952564,0.0005952564,0.0005952564,0.0005952564,0.0005952564,0.0005952564,0.0005952564,0.0005952564,0.0005952564,0.0005952564,0.0005952564,0.0005952564,0.0005952564,0.0005952564
2.5116266e-05,2.5116266e-05,2.5116266e-05,2.5116266e-05,2.5116266e-05,2.5116266e-05,2.5116266e-05,2.5116266e-05,2.5116266e-05,2.5116266e-05,2.5116266e-05,2.5116266e-05,2.5116266e-05,2.5116266e-05,2.5116266e-05,2.5116266e-05,2.5116266e-05,2.5116266e-05,2.5116266e-05,2.5116266e-05,2.5116266e-05,2.5116266e-05,2.5116266e-05,2.5116266e-05,2.5116266e-05,2.5116266e-05,2.5116266e-05,2.5116266e-05,2.5116266e-05,2.5116266e-05,2.5116266e-05,2.5116266e-05,2.5116266e-05,0.9989702,2.5116266e-05,2.5116266e-05,2.5116266e-05,2.5116266e-05,2.5116266e-05,2.5116266e-05,2.5116266e-05,2.5116266e-05
6.5241424e-05,6.5241424e-05,6.5241424e-05,6.5241424e-05,0.27402848,6.5241424e-05,6.5241424e-05,6.5241424e-05,6.5241424e-05,6.5241424e-05,6.5241424e-05,6.5241424e-05,6.5241424e-05,0.2371147,6.5241424e-05,6.5241424e-05,6.5241424e-05,6.5241424e-05,6.5241424e-05,6.5241424e-05,6.5241424e-05,6.5241424e-05,6.5241424e-05,6.5241424e-05,6.5241424e-05,6.5241424e-05,6.5241424e-05,6.5241424e-05,6.5241424e-05,6.5241424e-05,6.5241424e-05,6.5241424e-05,6.5241424e-05,0.4863124,6.5241424e-05,6.5241424e-05,6.5241424e-05,6.5241424e-05,6.5241424e-05,6.5241424e-05,6.5241424e-05,6.5241424e-05
0.00025063817,0.00025063817,0.00025063817,0.00025063817,0.00025063817,0.00025063817,0.00025063817,0.00025063817,0.00025063817,0.00025063817,0.00025063817,0.00025063817,0.24938388,0.7405906,0.00025063817,0.00025063817,0.00025063817,0.00025063817,0.00025063817,0.00025063817,0.00025063817,0.00025063817,0.00025063817,0.00025063817,0.00025063817,0.00025063817,0.00025063817,0.00025063817,0.00025063817,0.00025063817,0.00025063817,0.00025063817,0.00025063817,0.00025063817,0.00025063817,0.00025063817,0.00025063817,0.00025063817,0.00025063817,0.00025063817,0.00025063817,0.00025063817
0.00025602474,0.00025602474,0.00025602474,0.00025602474,0.00025602474,0.00025602474,0.00025602474,0.00025602474,0.00025602474,0.00025602474,0.00025602474,0.00025602474,0.00025602474,0.989503,0.00025602474,0.00025602474,0.00025602474,0.00025602474,0.00025602474,0.00025602474,0.00025602474,0.00025602474,0.00025602474,0.00025602474,0.00025602474,0.00025602474,0.00025602474,0.00025602474,0.00025602474,0.00025602474,0.00025602474,0.00025602474,0.00025602474,0.00025602474,0.00025602474,0.00025602474,0.00025602474,0.00025602474,0.00025602474,0.00025602474,0.00025602474,0.00025602474
0.0005065902,0.0005065902,0.0005065902,0.0005065902,0.0005065902,0.0005065902,0.0005065902,0.0005065902,0.0005065902,0.0005065902,0.0005065902,0.0005065902,0.0005065902,0.97922987,0.0005065902,0.0005065902,0.0005065902,0.0005065902,0.0005065902,0.0005065902,0.0005065902,0.0005065902,0.0005065902,0.0005065902,0.0005065902,0.0005065902,0.0005065902,0.0005065902,0.0005065902,0.0005065902,0.0005065902,0.0005065902,0.0005065902,0.0005065902,0.0005065902,0.0005065902,0.0005065902,0.0005065902,0.0005065902,0.0005065902,0.0005065902,0.0005065902
0.00051764445,0.00051764445,0.00051764445,0.00051764445,0.00051764445,0.00051764445,0.00051764445,0.00051764445,0.00051764445,0.00051764445,0.00051764445,0.00051764445,0.00051764445,0.81579113,0.00051764445,0.16350308,0.00051764445,0.00051764445,0.00051764445,0.00051764445,0.00051764445,0.00051764445,0.00051764445,0.00051764445,0.00051764445,0.00051764445,0.00051764445,0.00051764445,0.00051764445,0.00051764445,0.00051764445,0.00051764445,0.00051764445,0.00051764445,0.00051764445,0.00051764445,0.00051764445,0.00051764445,0.00051764445,0.00051764445,0.00051764445,0.00051764445
0.00045788803,0.00045788803,0.00045788803,0.00045788803,0.00045788803,0.00045788803,0.00045788803,0.00045788803,0.00045788803,0.00045788803,0.00045788803,0.00045788803,0.00045788803,0.00045788803,0.00045788803,0.00045788803,0.00045788803,0.00045788803,0.00045788803,0.00045788803,0.00045788803,0.00045788803,0.00045788803,0.00045788803,0.00045788803,0.00045788803,0.00045788803,0.00045788803,0.00045788803,0.00045788803,0.00045788803,0.00045788803,0.00045788803,0.9812266,0.00045788803,0.00045788803,0.00045788803,0.00045788803,0.00045788803,0.00045788803,0.00045788803,0.00045788803
