0.18183684,0.31355688,-0.34147832,0.2513486,-0.397584,-0.15982576,-0.28989622,-0.07185782,-0.100536086,-0.28252137,0.48500985,0.2779103,0.0057982,0.09802732,0.116220854,-0.29425445,0.02053866,-0.5557854,0.14449105,0.119968235,-0.10331918,-0.09104725,0.31752732,0.28585902,0.21479575,0.13896832,0.17273054,-0.13850516,-0.3430141,0.35025558,-0.08911423,-0.2926031,0.11202548,0.3221809,-0.3273793,0.4129428,0.08759874,0.12825726,-0.014139469,-0.35976782,0.120644055,-0.25942367
0.08221825,0.20312956,-0.21311289,0.17450131,-0.23811084,-0.04547623,-0.15962856,0.0018633858,-0.091726854,-0.14861576,0.21774164,0.18268025,-0.055340193,0.055755217,0.099434644,-0.14366724,0.034440413,-0.35017788,0.15284875,0.13187726,-0.13752073,-0.04101748,0.2328709,0.12524107,0.17833574,0.10029103,0.090581626,-0.052674793,-0.24740154,0.21909228,0.017569263,-0.19292882,0.04773055,0.19327573,-0.22003767,0.20188363,0.012531692,0.057517845,-0.0014864919,-0.2185599,0.056681886,-0.07597434
-0.032953043,-0.12588009,-0.4910833,0.2658202,-0.20727153,0.21680711,-0.8080274,-0.24272767,-0.12824115,0.074683756,0.64029485,0.3283857,0.7030955,0.34904128,-0.05770547,-0.34449667,-0.18910405,-1.1629981,0.019690076,-0.14055303,0.10420996,-0.18159695,0.5884794,0.3858699,0.68589944,0.71709454,0.25594416,-0.2647425,-0.21342295,-0.08881219,-0.6605704,0.17896363,0.3653665,-0.010865807,0.01336656,0.5567237,-0.13405184,0.13719437,0.21888106,-0.2084415,-0.12768734,-0.104626894
0.36494866,0.19974303,-0.36287028,0.19280446,-0.3096552,-0.6181101,-0.13458163,-0.28180248,-0.0065732873,-0.14695624,0.73549116,0.35901487,-0.07328992,-0.09815818,0.01553734,-0.046104614,-0.037797287,-0.44747746,0.045211397,0.012148346,-0.12013416,0.004707025,0.028102726,0.25952935,-0.05492235,-0.108987026,0.27566233,-0.2457031,-0.19363953,0.44034135,-0.13534188,-0.23253958,0.005092642,0.5289959,-0.2597962,0.49711588,0.13898008,-0.018721007,0.06489891,-0.280657,0.21206722,-0.3989018
0.24574709,0.08207827,-0.61789346,0.14796853,-0.40150526,-0.11710276,-0.34123006,-0.2662023,0.15500249,-0.18046756,0.41282135,0.24322677,-0.0076119783,0.12879649,-0.020037094,-0.35220417,-0.033033557,-1.0332655,0.11315549,0.16656682,-0.12038406,0.0038120646,0.41724032,0.18844108,0.47286138,0.30796888,0.20971496,-0.28567135,-0.4023204,0.237896,-0.3562087,-0.25419176,0.21772583,0.392086,-0.23890497,0.62090546,0.023202864,0.12295827,0.26215988,-0.40750182,0.1874165,-0.13018033
0.17996287,0.39921573,-0.3987225,0.32434395,-0.46689174,-0.14078243,-0.3111774,-0.024979552,-0.1294775,-0.31219923,0.5497734,0.31939262,-0.012167958,0.15072098,0.19376726,-0.36557853,0.11129837,-0.60207355,0.23092183,0.19027342,-0.16395675,-0.101448484,0.41333696,0.314053,0.2723301,0.17209111,0.23012175,-0.13080272,-0.41164505,0.3846541,-0.027977474,-0.31773427,0.13941818,0.38172162,-0.36340123,0.43611026,0.12128514,0.14813271,0.0102406405,-0.4247626,0.1250863,-0.24479972
0.19374603,0.3612144,-0.42710114,0.2763075,-0.4975325,-0.1257965,-0.3271781,-0.08201056,-0.10134113,-0.30079436,0.45891637,0.37303185,-0.13202475,0.10963462,0.13687453,-0.3095139,0.012339505,-0.6419812,0.22410092,0.23936842,-0.22345646,-0.09740537,0.437074,0.2841767,0.2897124,0.20907666,0.13793087,-0.13128884,-0.4177003,0.43250003,-0.059780292,-0.35771134,0.054799974,0.3865192,-0.42108727,0.47353756,0.08412449,0.08124519,-0.02052353,-0.4022972,0.18909259,-0.21107872
0.2660531,0.48116642,-0.48858172,0.40686724,-0.57575774,-0.22646871,-0.4320269,-0.077093564,-0.15313376,-0.38323328,0.64672035,0.37657428,-0.0805168,0.15053488,0.17180763,-0.40749702,0.052515365,-0.71252865,0.28840664,0.2399577,-0.23034374,-0.13008747,0.5063007,0.4039278,0.26167944,0.22434166,0.22863299,-0.1404384,-0.46217546,0.49158522,-0.040571008,-0.4009401,0.11322895,0.46508065,-0.48889735,0.5739096,0.16319689,0.16655539,-0.038813513,-0.5194504,0.17640024,-0.34265548
0.26618096,0.32158455,-0.6268756,0.33242533,-0.5170637,-0.25262037,-0.51057166,-0.14845152,-0.062624104,-0.3109831,0.6791401,0.33728123,-0.05173669,0.11635698,0.1082463,-0.471715,0.013283093,-0.96382934,0.26870614,0.1491412,-0.16429123,-0.11430786,0.46701223,0.37012315,0.41772527,0.23578343,0.33890232,-0.1949188,-0.55314386,0.4700884,-0.17156424,-0.38447532,0.19012663,0.5059705,-0.4727049,0.6947211,0.09584306,0.15051523,0.066783376,-0.51240826,0.19834769,-0.32738018
0.3410644,0.14417803,-0.6639793,0.036297627,-0.5115924,-0.27206516,-0.5947888,-0.30498165,0.09056507,-0.24332215,0.784421,0.3897542,-0.18171142,-0.01792072,-0.011744534,-0.36009517,-0.12853472,-1.1242353,0.14300087,0.049779627,-0.15444343,-0.020972194,0.51934683,0.2478246,0.46104777,0.18920742,0.24481569,-0.27811417,-0.41269106,0.49876687,-0.20047544,-0.4634274,0.104445636,0.5450409,-0.50791454,0.6351639,0.06638199,0.14895715,0.027359223,-0.40846542,0.16380377,-0.18570782
