65821,62414,59934,67070,67373,68202,66911,68293,57084,62080,0,56653,57722,63510,54710,65598,57476,51595,61970,57250,64517,68833,67630,55442,55463,68700,69899,61823,65935,61313,58941,98009,62087,68291,57753,67532,59434,69469,68239,66359,58355,66686,67716,69882,64328,66148,67233,66385,52859,64655,60506,53293,65827,62245,58188,62211,64720,65023,64181,63563,60708,105340,61601,63558,67256,67302,55626,61293,65622,65938,63581,57715,67744,63385,68203,68682,62023,57788,65060,69177,69243,66404,68374,68830,55515,62951,56231,63504,59404,64633,65981,67467,56488,68055,68458,68753,70041,64486
61731,58581,56387,63029,63304,64066,62796,64153,55789,58461,56653,0,54708,59761,52652,61610,58868,51143,58122,54171,60601,64655,63486,53824,54421,64544,65724,57830,61954,57698,55559,106189,58366,64156,54703,63434,55897,65285,64064,62296,55066,62610,63574,65713,60427,62109,63113,62347,50969,60788,56730,51571,61797,58401,55284,58563,60845,61208,60224,59720,57031,108436,63155,59846,63173,63213,53179,62377,61787,61939,59563,54991,63598,59477,64068,64509,58158,56917,61052,65007,65072,62301,64207,64658,54208,59256,53768,59642,56168,60742,62008,63350,54346,63921,64316,64595,65861,60498
18044,16492,19151,18595,18866,19514,18577,19555,22695,15541,57722,54708,0,14166,18544,17533,59424,40885,17024,20522,17217,20018,19061,33870,45642,19861,21005,16953,17703,16092,30206,115984,15656,19628,18652,19099,16505,20610,19474,18419,17571,18577,19256,20985,17403,18310,18918,18422,30275,17128,16475,29541,18126,16534,17330,16657,17318,17419,16879,17083,16985,117389,63408,16624,19132,19129,23999,63652,17942,17847,16943,15574,19187,16827,19525,19998,17012,53633,17606,20361,20419,18304,19722,20072,45507,16714,37488,16654,16989,17276,17871,18943,19312,19594,19722,19968,21151,17630
6596,9512,18490,6381,6544,6891,6386,6964,23861,7834,63510,59761,14166,0,19280,6133,65811,46136,10585,21535,6566,7310,6679,36988,50450,7174,8103,11242,5942,9003,32170,124398,7211,7100,18613,6772,13948,7779,6871,6668,16735,6627,6934,8101,7019,6666,6769,6639,34099,6230,12479,33410,6715,8904,16339,10069,6183,6170,6408,7215,13139,125094,69405,7092,7319,7205,26739,69947,6312,6223,7177,14084,6767,7465,7007,7391,10589,59056,6689,7622,7662,6532,7207,7442,50362,7813,41365,7295,14669,6530,6152,6563,20407,7455,7173,7352,8243,6994
20790,19070,20540,21461,21713,22355,21337,22411,23226,18670,54710,52652,18544,19280,0,20499,58348,40279,19356,21045,19996,22809,21830,33363,44949,22710,23811,19491,20887,18593,30228,114449,18688,22386,19679,21820,18303,23399,22281,21151,19052,21341,21999,23789,19964,21022,21642,21157,29738,19853,18751,29142,20845,18820,19087,19219,19975,20246,19499,19577,19163,116065,62772,19390,21825,21764,24521,63222,20701,20667,19698,16664,21980,19454,22308,22764,19484,52793,20343,23149,23212,21065,22494,22846,45008,18986,37685,19535,18695,19996,20499,21692,20236,22345,22522,22787,23956,20348
4778,9915,19243,3978,3982,4148,4007,4216,24726,8390,65598,61610,17533,6133,20499,0,67924,48086,10994,22656,5440,4481,4003,38442,52327,4336,5206,11713,4234,10059,33242,126901,8957,4432,19678,4192,14806,4933,4208,4529,17604,4408,4401,5212,6285,4574,4328,4478,35823,5223,13195,35088,4622,9068,17322,10339,5015,4618,5663,6760,13762,127478,71449,6736,4958,4947,28203,72054,4605,4284,6924,15105,4119,7260,4236,4662,10934,61061,5277,4833,4866,4288,4547,4695,52269,7700,42854,7166,15504,5517,4289,4110,21765,5014,4461,4591,5364,6075
68136,64238,61986,69536,69839,70668,69324,70756,60796,64156,57476,58868,59424,65811,58348,67924,0,44700,63841,59232,66766,71315,70098,57658,56768,71203,72409,63420,68325,63412,60451,101029,64148,70772,59618,69968,61312,71923,70711,68800,60263,69152,70184,72374,66689,68596,69692,68829,54185,66973,62380,54171,68169,64365,60382,64298,67227,67481,66543,65710,62538,104089,62827,65753,69693,69747,56656,60704,67951,68313,65707,59959,70233,65529,70675,71137,63900,58918,67376,71679,71741,68720,70837,71349,56718,65361,57712,65496,61517,66987,68393,69897,58689,70510,70930,71229,72552,66630
48384,45066,43427,49586,49858,50638,49344,50704,42814,44791,51595,51143,40885,46136,40279,48086,44700,0,44807,41361,46947,51261,50098,41997,46028,51144,52326,44659,48391,44055,43476,104072,44762,50750,41358,50021,42381,51851,50661,48951,41638,49222,50188,52287,46982,48722,49738,48974,38648,47132,43266,38168,48331,45043,41621,44901,47391,47595,46742,46055,43738,106462,58898,46170,49749,49825,39390,56866,48087,48335,45911,41132,50216,45956,50658,51101,44804,51482,47634,51618,51680,48897,50839,51292,45483,45785,42898,45913,42479,47242,48466,49875,40424,50515,50893,51167,52478,47022
11194,11271,18615,11568,11621,11890,11363,11938,23055,10866,61970,58122,17024,10585,19356,10994,63841,44807,0,21165,10484,12356,11777,35784,48662,12320,13115,10639,11136,11417,29209,121194,11040,12072,18688,11745,14489,12819,12121,11192,16966,11383,11747,13129,10695,11063,11506,11205,33437,10937,12589,32535,10338,11169,16437,11366,10848,10980,10819,10290,12473,121253,67515,10839,11725,11908,26492,66687,11256,10660,9918,14799,11901,10335,12062,12356,10509,56251,10896,12589,12638,11297,12165,12313,48416,10888,39455,10681,15238,11013,11152,11752,20631,12203,12236,12159,13289,9835
22814,21194,21985,23585,23691,24300,23438,24368,23811,20817,57250,54171,20522,21535,21045,22656,59232,41361,21165,0,22030,24779,23888,33389,45032,24711,25722,21128,22871,20737,30106,115675,20920,24391,21280,23893,20218,25312,24322,23240,20662,23346,24048,25703,22120,23115,23699,23238,31024,21942,20920,30452,22707,21035,20550,21291,22238,22419,21762,21553,20886,116607,62612,21639,23865,23814,25580,63634,22733,22784,21616,19681,24080,21479,24391,24738,21428,53068,22373,25110,25164,23105,24489,24787,45617,21332,38145,21573,20767,21943,22766,23740,21905,24384,24511,24757,25864,22126
5911,9852,18954,5619,5732,5650,5543,5680,24283,8452,64517,60601,17217,6566,19996,5440,66766,46947,10484,22030,0,6206,5762,37832,51321,6203,6990,11309,5590,10014,32231,125484,8933,6076,19116,5872,14491,6730,6009,5782,17304,5778,5957,7019,6622,5720,5832,5761,34905,5834,12513,34174,5692,9496,16820,10166,5842,5652,6266,6997,13208,126056,70510,6898,6244,6364,27468,70657,5717,5504,6852,14664,5807,7346,6072,6416,10442,59888,6085,6551,6590,5784,6256,6340,51189,7787,42089,7086,14837,6054,5489,5781,21278,6476,6253,6239,7147,6258
4934,11305,21144,2665,2292,1546,2827,1465,26808,9968,68833,64655,20018,7310,22809,4481,71315,51261,12356,24779,6206,0,2023,40978,55394,1421,1351,13053,4165,11819,35230,130570,10432,1577,21774,2249,16739,1246,1581,4039,19836,3560,2499,1390,7016,4292,2931,3959,38717,5717,14837,37969,4348,10913,19427,11837,5602,4959,6479,7831,15372,131068,74654,7857,3234,3278,31037,75365,4451,3901,7797,17253,1994,8342,1672,1497,12219,64171,5781,1292,1289,3907,1700,1400,55404,8841,45765,8357,17453,6015,3717,2211,24166,2505,1584,1433,1416,6540
4484,10478,20311,2611,1053,2044,2457,2103,25970,9223,67630,63486,19061,6679,21830,4003,70098,50098,11777,23888,5762,2023,0,39992,54253,2039,2607,12436,3828,11047,34420,129287,9767,2199,20890,2463,15858,2432,2093,3794,18915,3393,2583,2651,6579,4024,2886,3718,37640,5240,14009,36825,4124,10203,18539,11185,5117,4373,5757,7042,14658,129785,73469,7251,3284,3354,29979,74202,4215,3528,7195,16255,1885,7567,1890,2368,11658,62911,5386,2405,2422,3633,2320,2319,54262,8240,44713,7778,16593,5648,3453,2219,23148,2893,2201,2249,2727,6242
38595,36066,35105,39576,39790,40447,39457,40532,34720,35980,55442,53824,33870,36988,33363,38442,57658,41997,35784,33389,37832,40978,39992,0,45248,40867,41975,35468,38649,35650,35993,109929,36083,40538,33222,39922,34318,41561,40475,39077,34026,39273,40049,41951,37686,38928,39681,39079,35471,37706,35345,35098,38606,36052,34161,36233,37812,38187,37413,37231,35043,111365,60863,36947,39868,39887,33695,61565,38645,38787,37290,33589,40139,36909,40481,40871,36197,52338,38000,41313,41376,38963,40623,40991,45793,36704,39651,36868,35119,37709,38685,39870,32995,40441,40645,40917,42113,37686
52497,49371,47364,53773,54002,54800,53574,54890,46686,49116,55463,54421,45642,50450,44949,52327,56768,46028,48662,45032,51321,55394,54253,45248,0,55292,56470,48818,52678,48500,47030,106181,49240,54880,45431,54122,46693,56034,54813,53044,46138,53371,54305,56443,51142,52810,53853,53056,43711,51469,47377,42988,52514,49205,45992,49008,51689,51913,51127,50526,47868,107814,60021,50422,53943,53945,44256,60083,52571,52668,50345,45835,54374,50245,54794,55246,49012,53123,51827,55752,55816,53010,54955,55383,47826,49708,46349,50199,46974,51194,52705,54087,45496,54701,55017,55320,56611,51213
4783,11162,21023,2576,2400,1618,2797,1668,26762,9787,68700,64544,19861,7174,22710,4336,71203,51144,12320,24711,6203,1421,2039,40867,55292,0,1486,13070,3999,11706,35119,130445,10327,1669,21677,2302,16576,1384,1624,3956,19701,3474,2446,1484,6961,4228,2887,3880,38596,5745,14758,37859,4241,10793,19313,11755,5516,4835,6453,7768,15343,130949,74525,7756,3164,3343,30876,75235,4545,3944,7778,17148,2010,8341,1565,1598,12175,64054,5730,1376,1378,3827,1770,1368,55294,8790,45624,8242,17387,5997,3829,2320,24069,2543,1595,1450,1551,6560
5482,12062,22011,3225,2906,1959,3420,1857,27729,10844,69899,65724,21005,8103,23811,5206,72409,52326,13115,25722,6990,1351,2607,41975,56470,1486,0,13853,4747,12711,36044,131638,11271,1926,22725,2808,17632,865,1959,4552,20776,4069,2864,503,7691,4791,3342,4482,39761,6488,15686,39030,4799,11743,20377,12652,6303,5657,7299,8609,16228,132158,75728,8627,3498,3539,32053,76418,5169,4552,8552,18191,2549,9193,2011,1627,12943,65249,6381,1072,1016,4406,1935,1371,56479,9666,46798,9102,18429,6699,4432,2831,25166,2634,1794,1457,435,7149
11963,11450,18642,12254,12219,12448,12025,12564,22794,11500,61823,57830,16953,11242,19491,11713,63420,44659,10639,21128,11309,13053,12436,35468,48818,13070,13853,0,11765,11767,27974,120580,11396,12889,18893,12587,14718,13598,12797,12095,17152,12200,12539,13873,11599,11871,12364,12084,33488,11655,12769,32549,10976,11741,16634,11995,11565,11690,11519,10814,12119,120266,67327,11499,12405,12610,26521,65544,11967,11261,10160,15162,12584,11124,12864,13204,10500,55335,11762,13369,13406,12058,12989,13064,48306,11849,39328,11118,15464,11742,11856,12433,20841,12878,13045,12971,14010,10239
4640,9956,19515,3440,3768,3735,3798,3779,24984,8159,65935,61954,17703,5942,20887,4234,68325,48391,11136,22871,5590,4165,3828,38649,52678,3999,4747,11765,0,10309,33362,127329,9039,4071,19794,3892,14941,4502,3970,4235,17892,4076,4020,4747,6362,4338,3993,4183,36165,5111,13207,35435,4420,9508,17455,10462,4838,4403,5720,6936,13914,127905,71779,6837,4613,4657,28301,72324,4350,3949,6840,15353,3896,7361,3946,4240,11024,61313,5257,4365,4394,4105,4122,4225,52659,7756,43156,7181,15800,5543,4073,3819,22035,4595,4099,4198,4864,6105
10462,10940,17918,10820,10884,11402,10658,11466,23391,10070,61313,57698,16092,9003,18593,10059,63412,44055,11417,20737,10014,11819,11047,35650,48500,11706,12711,11767,10309,0,31147,121453,9483,11542,17897,11189,13785,12375,11336,10670,16247,10828,11276,12715,10319,10733,11059,10682,32337,9950,12531,31856,10728,10425,15614,11158,10021,10075,9851,10131,13243,122154,67332,9999,11451,11424,25555,67578,10339,10447,10067,13811,11160,10101,11475,11866,11322,56765,10309,12184,12226,10621,11679,11946,48458,10109,39721,10058,14574,10065,10249,10937,19831,11748,11622,11804,12862,10463
33233,31270,30963,34156,34207,34679,33828,34727,29906,31538,58941,55559,30206,32170,30228,33242,60451,43476,29209,30106,32231,35230,34420,35993,47030,35119,36044,27974,33362,31147,0,114082,31465,34885,30323,34392,30347,35716,34873,33640,30227,33849,34461,36047,32520,33352,34139,33609,34209,32701,30135,33721,32523,31496,30271,31266,32896,32925,32623,31504,28881,111916,63710,32215,34112,34215,31093,60838,33227,32887,30915,30508,34531,31501,34832,35143,29595,51958,32882,35467,35521,33570,34924,35120,46278,32066,39060,31854,30732,32793,33397,34278,30587,34747,35048,35040,36203,31403
126957,122243,119155,128730,129015,129919,128513,130008,114102,122465,98009,106189,115984,124398,114449,126901,101029,104072,121194,115675,125484,130570,129287,109929,106181,130445,131638,120580,127329,121453,114082,0,122598,130008,116288,129172,118642,131164,129959,127798,116939,128216,129338,131603,125224,127539,128810,127843,108245,125801,119730,108151,127223,122537,117291,122178,126029,126485,125201,124414,119505,111424,100398,124230,128870,128868,111271,101976,127053,127436,124084,116880,129426,123964,129903,130362,121293,105186,126148,130915,130981,127758,130036,130560,105479,123707,108913,123995,118499,125841,127539,129130,114539,129700,130148,130462,131775,125296
9371,10190,17945,9505,9579,9978,9368,10012,23524,9119,62087,58366,15656,7211,18688,8957,64148,44762,11040,20920,8933,10432,9767,36083,49240,10327,11271,11396,9039,9483,31465,122598,0,10182,18096,9805,13758,10941,9954,9463,16325,9547,9944,11265,9209,9429,9729,9479,32977,8710,12559,32353,9424,9728,16026,10587,8816,8832,8734,9026,13149,123413,68148,8977,10170,10074,25885,68515,9035,9019,8887,13847,9840,9214,10141,10510,10968,57729,9202,10765,10800,9327,10336,10547,49227,9283,40376,8988,14451,8893,8966,9611,19911,10425,10292,10437,11414,9319
4769,11000,20791,2608,2472,1872,2913,1826,26455,9687,68291,64156,19628,7100,22386,4432,70772,50750,12072,24391,6076,1577,2199,40538,54880,1669,1926,12889,4071,11542,34885,130008,10182,0,21351,2240,16362,1727,1663,3671,19435,3236,2203,1889,6596,3871,2591,3614,38248,5540,14504,37471,4335,10618,19014,11500,5353,4822,6310,7624,15109,130513,74113,7582,3327,3299,30589,74841,4402,3901,7582,16829,2180,8170,1852,1782,12020,63678,5573,1734,1753,3759,1872,1772,54878,8514,45287,8107,17076,5759,3627,2325,23738,2653,1683,1798,1981,6454
19725,18378,19928,20520,20716,21307,20474,21374,23063,18032,57753,54703,18652,18613,19679,19678,59618,41358,18688,21280,19116,21774,20890,33222,45431,21677,22725,18893,19794,17897,30323,116288,18096,21351,0,20840,17493,22327,21243,20171,18025,20375,20971,22700,19187,20095,20633,20157,30565,18994,17890,30085,20156,18291,18292,18386,19346,19329,18845,18889,18579,117383,63836,18590,21041,20987,24757,64039,19711,19960,18735,17296,21002,18598,21306,21725,18844,53913,19480,22108,22160,20136,21500,21800,45475,18365,38129,18608,18302,19146,19755,20744,20423,21418,21486,21728,22869,19606
4555,10583,20285,2691,2557,2297,2898,2369,25917,9284,67532,63434,19099,6772,21820,4192,69968,50021,11745,23893,5872,2249,2463,39922,54122,2302,2808,12587,3892,11189,34392,129172,9805,2240,20840,0,15859,2570,2196,3776,18940,3341,2603,2785,6509,4015,2848,3703,37548,5406,14045,36777,4231,10218,18552,11118,5095,4521,5996,7376,14700,129688,73354,7291,3443,3466,29939,74086,4284,3792,7338,16319,2412,7826,2323,2426,11609,62907,5403,2522,2538,3756,2465,2426,54158,8257,44599,7720,16584,5649,3620,2522,23134,3123,2344,2457,2897,6274
15002,14014,18246,15564,15686,16240,15422,16335,22914,13561,59434,55897,16505,13948,18303,14806,61312,42381,14489,20218,14491,16739,15858,34318,46693,16576,17632,14718,14941,13785,30347,118642,13758,16362,17493,15859,0,17237,16210,15309,4858,15415,16000,17604,14526,15238,15715,15313,31219,14332,14458,30788,15314,13961,16227,14268,14438,14470,14154,14081,14871,119563,65100,14028,16081,15964,24685,65815,14891,15004,14295,14338,15985,14004,16288,16738,14696,55091,14681,17036,17093,15224,16486,16776,46813,14029,38612,14145,15427,14416,14866,15759,19318,16485,16420,16697,17767,14950
5251,11712,21621,3029,2754,1887,3218,1784,27339,10494,69469,65285,20610,7779,23399,4933,71923,51851,12819,25312,6730,1246,2432,41561,56034,1384,865,13598,4502,12375,35716,131164,10941,1727,22327,2570,17237,0,1780,4281,20378,3789,2659,837,7339,4526,3112,4209,39333,6184,15337,38584,4638,11410,19989,12286,5994,5391,6988,8313,15895,131672,75280,8309,3437,3470,31613,75953,4929,4334,8296,17801,2377,8881,1846,1491,12654,64770,6090,1060,1021,4184,1788,1312,56028,9337,46277,8807,18033,6401,4188,2632,24768,2597,1605,1465,862,6954
4657,10910,20697,2531,2276,1768,2688,1725,26417,9555,68239,64064,19474,6871,22281,4208,70711,50661,12121,24322,6009,1581,2093,40475,54813,1624,1959,12797,3970,11336,34873,129959,9954,1663,21243,2196,16210,1780,0,3795,19303,3376,2414,1954,6695,4035,2772,3723,38141,5456,14442,37400,4240,10489,18945,11468,5271,4680,6139,7528,15040,130442,74054,7475,3250,3262,30472,74789,4259,3819,7531,16742,2014,8018,1786,1812,11997,63604,5519,1806,1804,3605,1914,1830,54820,8472,45228,8033,16965,5707,3552,2184,23675,2559,1739,1783,2039,6401
4759,10207,19771,3857,3808,3906,3844,3932,25377,9002,66359,62296,18419,6668,21151,4529,68800,48951,11192,23240,5782,4039,3794,39077,53044,3956,4552,12095,4235,10670,33640,127798,9463,3671,20171,3776,15309,4281,3795,0,18302,2469,2207,4534,5363,2192,2398,701,36576,5399,13518,35841,4397,9928,17846,10676,5238,4731,5916,7136,14140,128341,72251,7114,4568,4539,29099,72867,4554,4104,7148,15766,3824,7561,3915,4070,11147,61805,5347,4225,4241,4209,4040,4059,53072,8009,43450,7555,16073,5519,4109,3836,22511,4544,3829,4063,4669,6115
17945,16622,18990,18552,18744,19297,18429,19403,22934,16216,58355,55066,17571,16735,19052,17604,60263,41638,16966,20662,17304,19836,18915,34026,46138,19701,20776,17152,17892,16247,30227,116939,16325,19435,18025,18940,4858,20378,19303,18302,0,18438,19060,20748,17376,18205,18755,18288,30816,17204,16504,30376,18228,16398,17402,16799,17357,17440,16923,16886,16867,118045,64123,16827,18993,18971,24672,64661,17885,17931,16900,16041,19052,16709,19368,19833,17185,54192,17501,20173,20232,18194,19567,19890,45819,16701,38084,16819,17111,17338,17832,18809,19824,19520,19525,19794,20919,17776
4690,10334,19902,3450,3403,3469,3417,3507,25527,9106,66686,62610,18577,6627,21341,4408,69152,49222,11383,23346,5778,3560,3393,39273,53371,3474,4069,12200,4076,10828,33849,128216,9547,3236,20375,3341,15415,3789,3376,2469,18438,0,1294,4040,5009,2958,2174,2471,36828,5380,13670,36130,4253,10049,18050,10793,5141,4694,6007,7153,14248,128744,72568,7180,4192,4204,29321,73216,4436,3920,7171,15905,3404,7606,3442,3652,11297,62085,5329,3747,3767,3988,3603,3614,53369,8092,43636,7525,16243,5484,3892,3400,22672,4116,3393,3622,4176,6090
4714,10737,20431,2888,2715,2479,3008,2485,26106,9484,67716,63574,19256,6934,21999,4401,70184,50188,11747,24048,5957,2499,2583,40049,54305,2446,2864,12539,4020,11276,34461,129338,9944,2203,20971,2603,16000,2659,2414,2207,19060,1294,0,2845,5392,2450,1178,2181,37729,5540,14170,36987,4209,10392,18659,11222,5331,4742,6230,7444,14722,129826,73525,7467,3461,3540,30103,74182,4448,3807,7425,16518,2533,7900,2503,2576,11666,63076,5471,2645,2659,3826,2592,2534,54318,8451,44502,7937,16793,5686,3773,2687,23357,3235,2408,2518,2959,6260
5475,12034,21987,3226,2947,2010,3427,1903,27700,10835,69882,65713,20985,8101,23789,5212,72374,52287,13129,25703,7019,1390,2651,41951,56443,1484,503,13873,4747,12715,36047,131603,11265,1889,22700,2785,17604,837,1954,4534,20748,4040,2845,0,7663,4763,3324,4450,39736,6483,15684,38992,4859,11735,20347,12626,6293,5654,7287,8613,16228,132118,75696,8601,3570,3597,32020,76385,5188,4580,8573,18175,2547,9188,2020,1606,12943,65212,6364,1071,1028,4392,1906,1387,56442,9639,46756,9104,18407,6697,4450,2830,25141,2712,1741,1526,499,7207
6416,9873,19052,6484,6533,6821,6352,6828,24438,8730,64328,60427,17403,7019,19964,6285,66689,46982,10695,22120,6622,7016,6579,37686,51142,6961,7691,11599,6362,10319,32520,125224,9209,6596,19187,6509,14526,7339,6695,5363,17376,5009,5392,7663,0,5481,5661,5287,34920,6472,12837,34166,6448,9567,16978,10286,6396,6299,6703,7323,13461,125876,70216,7407,7098,7118,27667,70810,6402,6229,7260,14766,6622,7635,6763,6993,10567,59799,6490,7259,7294,6439,6905,7077,51139,8123,41660,7753,15383,6519,6245,6535,21424,7252,6779,7008,7820,6800
4831,10159,19709,4060,4030,4116,3966,4118,25273,8994,66148,62109,18310,6666,21022,4574,68596,48722,11063,23115,5720,4292,4024,38928,52810,4228,4791,11871,4338,10733,33352,127539,9429,3871,20095,4015,15238,4526,4035,2192,18205,2958,2450,4763,5481,0,2485,2165,36396,5440,13387,35649,4414,9863,17815,10615,5286,4802,6051,7090,13946,128062,72051,7104,4698,4640,28941,72629,4600,4177,7002,15725,4051,7501,4153,4316,10946,61528,5378,4449,4465,4321,4212,4269,52803,7961,43231,7589,16015,5579,4247,4061,22342,4759,4119,4234,4905,6003
4678,10524,20168,3061,2955,2845,3063,2843,25786,9310,67233,63113,18918,6769,21642,4328,69692,49738,11506,23699,5832,2931,2886,39681,53853,2887,3342,12364,3993,11059,34139,128810,9729,2591,20633,2848,15715,3112,2772,2398,18755,2174,1178,3324,5661,2485,0,2417,37303,5427,13902,36574,4191,10165,18347,11016,5209,4703,6082,7331,14476,129302,73053,7339,3686,3698,29702,73701,4376,3807,7284,16235,2858,7814,2855,2947,11439,62610,5335,3093,3108,3847,2967,2955,53863,8221,44163,7798,16527,5554,3770,2952,22997,3575,2804,2960,3439,6154
