0.111208156,0.1510192,-0.16973877,0.20329404,0.39158443,0.16430098,0.14183918,-0.55090904,0.30955836,-0.25246117,0.0012606132,-0.03127196,-0.4437476,0.41514325,0.21293469,-0.21891946,0.41734365,0.03702957,0.0565074,0.16218148,0.607513,-0.21441513,-0.277398,0.6666361,-0.18338151,0.19278087,-0.26813447,0.3832123,0.17331994,-0.21441513,0.16686414,-0.04852288,0.0030557436,0.21284631,-0.39929715,-0.16300055,-0.21514222,0.15207204,-0.072115324,-0.55650955,-0.22781602,-0.04704766
0.19424585,0.15188919,-0.19271213,0.13386376,0.3652963,0.10036404,0.11915175,-0.62079054,0.2608126,-0.1734446,-0.015278745,0.0825123,-0.44989294,0.46996963,0.15702854,-0.2820907,0.28705996,-0.008156933,0.058984347,0.20904341,0.60694736,-0.23109825,-0.20372353,0.7117718,-0.22188954,0.1467013,-0.2349932,0.3531438,0.29961365,-0.21037243,0.0994824,-0.12348609,0.06586379,0.27732152,-0.4633115,-0.09766866,-0.18088843,0.13545066,-0.16486667,-0.69146943,-0.18343186,-0.10872608
-0.2351124,-0.09136393,0.59876525,1.2550179,0.678847,0.4181875,-0.25718924,-0.8291566,0.46712393,-0.97766393,-0.11422615,-0.20606875,-1.0256613,0.6167599,0.9565781,-0.5698019,1.1998689,0.6353271,-0.101463065,0.1435435,0.5756096,-0.3174038,-1.1572893,0.85255593,-0.22005431,0.17065547,-0.24228439,1.1897138,-0.5030105,-0.3499357,0.55283564,0.008609986,-0.37189862,-0.24745762,-0.09526705,0.25351462,-0.70536035,0.17452452,0.617626,0.35560498,-0.29255772,-0.027826129
-0.2948459,0.47256157,0.021412967,0.21349446,0.29278475,0.17494223,0.29049745,-0.4496445,0.26324764,-0.16500185,0.12696889,-0.02251282,-0.48506132,0.31773618,0.052686594,-0.5945483,0.36357582,-0.008917436,-0.12604329,-0.037709333,0.9601257,-0.54716104,0.049002506,0.73978436,-0.4967467,0.18315263,-0.46213108,0.19235829,0.7245777,-0.22166236,0.20039293,-0.028444987,-0.04811981,0.28257638,-0.23411998,-0.04748994,-0.17156228,0.036892995,-0.151309,-0.5535518,-0.30069274,0.1594553
0.16979471,0.049744084,-0.05083075,0.3673459,0.40430662,0.2251372,0.01610743,-0.63572997,0.1749235,-0.18494256,-0.14670457,0.07255814,-0.56690824,0.45735595,0.30475613,-0.49445954,0.34249392,0.18857381,0.07262144,0.16803949,0.59129167,-0.39710012,-0.44863662,0.6832921,-0.24364579,0.10917355,-0.22059555,0.4193875,0.007101617,-0.28586376,0.12727466,-0.21349187,0.0673043,0.3331721,-0.32184806,0.17507698,-0.29773918,0.08113926,-0.08128752,-0.5030079,0.018479934,-0.23928809
0.19782381,0.13224645,-0.14330629,0.17113152,0.37946695,0.089329876,0.04467092,-0.6179686,0.2258308,-0.17034508,-0.014334051,0.07847045,-0.4716188,0.46820748,0.16375844,-0.2798371,0.27790257,-0.0069531845,0.06608502,0.2501937,0.5486276,-0.21550024,-0.27804157,0.69680905,-0.18631075,0.12704648,-0.22474495,0.33678326,0.2731267,-0.2007772,0.10123748,-0.15063184,0.100458704,0.32402614,-0.4951946,-0.123186275,-0.2177442,0.13959914,-0.17805536,-0.6975028,-0.15583739,-0.1340841
0.26091135,0.14190021,-0.25075635,0.081682295,0.34360778,0.06456073,0.1259394,-0.62371075,0.26337433,-0.114326976,0.0022619294,0.15175053,-0.43110827,0.4708936,0.10619596,-0.302978,0.23133008,-0.0212311,0.07401974,0.24014579,0.5791291,-0.22010967,-0.19342364,0.7337591,-0.21968168,0.12894508,-0.2131097,0.28677675,0.32720432,-0.19873086,0.0535927,-0.14066607,0.10809335,0.31628272,-0.49878263,-0.0687848,-0.18347672,0.095583476,-0.20385234,-0.7471212,-0.16210237,-0.1345601
0.26207376,0.13699082,-0.21595533,0.0865658,0.36425358,0.06388418,0.11003662,-0.62294775,0.25770813,-0.13665617,-0.006086102,0.14768356,-0.44501036,0.49312812,0.110614836,-0.29141515,0.22016317,-0.011877546,0.06259501,0.24366018,0.57312405,-0.21753542,-0.19446206,0.73507863,-0.21875538,0.13241425,-0.1957242,0.3204177,0.3209233,-0.19266869,0.066863194,-0.13814315,0.10533897,0.3294686,-0.50139016,-0.0890724,-0.18427669,0.10620993,-0.20036565,-0.74797565,-0.17187677,-0.14727548
0.21236843,0.14402388,-0.18610203,0.15760684,0.38381082,0.10705765,0.08101098,-0.6101035,0.23904428,-0.17436838,-0.023329064,0.08216157,-0.48097295,0.44545797,0.17252319,-0.34507066,0.28847146,0.023415266,0.046271462,0.20388365,0.5741238,-0.2661867,-0.26856196,0.7217183,-0.21606302,0.14076962,-0.20646934,0.3533737,0.23461217,-0.22514363,0.08848339,-0.13120472,0.08968231,0.30175,-0.44371843,-0.05298401,-0.1935373,0.09388627,-0.14940594,-0.6277558,-0.13111846,-0.13350415
0.045081418,0.2672333,-0.21516258,0.33056945,0.33344877,0.29383454,0.28333688,-0.36680567,0.44298258,-0.24604331,0.045544464,-0.4145081,-0.44050607,-0.025460579,0.08238403,-0.19040851,0.65954834,0.09078653,-0.042262245,0.17836004,0.68520147,-0.18177502,-0.298485,0.72939324,-0.18406887,0.021527933,-0.23381893,0.17879799,0.32633778,-0.22145545,0.43162856,-0.083280325,0.30523553,0.10462663,-0.35053253,-0.5380231,-0.08164934,0.16893846,-0.17832811,-0.3501728,-0.40761524,-0.047952414
