0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016260163,0,0,0,0,0,0,0,0.008130081,0,0,0.178861789,0,0,0.520325203,0,0,0,0.081300813,0,0,0,0,0,0,0,0,0,0,0,0,0.195121951,0
0,0.007246377,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007246377,0,0,0,0,0,0,0,0,0,0,0,0,0.043478261,0,0,0.362318841,0,0,0.065217391,0,0,0,0,0,0,0,0,0,0,0,0,0,0.514492754,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102564103,0,0,0.871794872,0,0,0,0,0.025641026,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001055966,0,0.795142555,0,0,0,0,0,0,0,0,0,0.001055966,0,0,0,0.118268215,0,0,0.084477297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.010989011,0.373626374,0,0,0,0,0,0,0,0,0.005494505,0.010989011,0,0,0.016483516,0,0,0,0,0,0,0,0.057692308,0,0,0.524725275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.35106383,0,0,0.617021277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.031914894,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0.010869565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.369565217,0,0,0.619565217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0.02173913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.152173913,0,0,0.826086957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0.777777778,0,0,0,0,0,0.022222222,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.156862745,0,0,0,0,0.098039216,0,0,0.68627451,0,0.058823529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
