5.9710892e-05,5.9710892e-05,5.9710892e-05,5.9710892e-05,5.9710892e-05,5.9710892e-05,5.9710892e-05,5.9710892e-05,5.9710892e-05,5.9710892e-05,5.9710892e-05,5.9710892e-05,5.9710892e-05,5.9710892e-05,0.54474723,5.9710892e-05,5.9710892e-05,5.9710892e-05,5.9710892e-05,5.9710892e-05,0.45238662,5.9710892e-05,5.9710892e-05,5.9710892e-05,5.9710892e-05,5.9710892e-05,5.9710892e-05,5.9710892e-05,5.9710892e-05,5.9710892e-05,5.9710892e-05,5.9710892e-05,5.9710892e-05,5.9710892e-05,5.9710892e-05,5.9710892e-05,5.9710892e-05,5.9710892e-05,5.9710892e-05,5.9710892e-05,5.9710892e-05,5.9710892e-05,5.9710892e-05,5.9710892e-05,5.9710892e-05,5.9710892e-05,5.9710892e-05,5.9710892e-05,5.9710892e-05,5.9710892e-05
8.065113e-05,8.065113e-05,8.065113e-05,8.065113e-05,8.065113e-05,8.065113e-05,8.065113e-05,8.065113e-05,8.065113e-05,8.065113e-05,8.065113e-05,8.065113e-05,8.065113e-05,8.065113e-05,8.065113e-05,8.065113e-05,8.065113e-05,8.065113e-05,8.065113e-05,8.065113e-05,0.55715656,8.065113e-05,8.065113e-05,8.065113e-05,0.23650786,8.065113e-05,8.065113e-05,8.065113e-05,0.1945011,8.065113e-05,8.065113e-05,8.065113e-05,8.065113e-05,8.065113e-05,8.065113e-05,8.065113e-05,8.065113e-05,8.065113e-05,8.065113e-05,8.065113e-05,8.065113e-05,8.065113e-05,8.065113e-05,8.065113e-05,0.00812452,8.065113e-05,8.065113e-05,8.065113e-05,8.065113e-05,8.065113e-05
1.4835819e-05,1.4835819e-05,1.4835819e-05,1.4835819e-05,1.4835819e-05,1.4835819e-05,1.4835819e-05,1.4835819e-05,0.46975428,0.07732837,1.4835819e-05,1.4835819e-05,1.4835819e-05,1.4835819e-05,1.4835819e-05,1.4835819e-05,1.4835819e-05,1.4835819e-05,0.0075763604,1.4835819e-05,0.026480734,1.4835819e-05,1.4835819e-05,0.39528474,1.4835819e-05,1.4835819e-05,1.4835819e-05,1.4835819e-05,0.02292274,1.4835819e-05,1.4835819e-05,1.4835819e-05,1.4835819e-05,1.4835819e-05,1.4835819e-05,1.4835819e-05,1.4835819e-05,1.4835819e-05,1.4835819e-05,1.4835819e-05,1.4835819e-05,1.4835819e-05,1.4835819e-05,1.4835819e-05,1.4835819e-05,1.4835819e-05,1.4835819e-05,1.4835819e-05,1.4835819e-05,1.4835819e-05
3.1163225e-05,3.1163225e-05,3.1163225e-05,3.1163225e-05,3.1163225e-05,0.57593316,3.1163225e-05,3.1163225e-05,3.1163225e-05,3.1163225e-05,3.1163225e-05,3.1163225e-05,3.1163225e-05,3.1163225e-05,3.1163225e-05,3.1163225e-05,3.1163225e-05,3.1163225e-05,0.2391327,3.1163225e-05,3.1163225e-05,3.1163225e-05,3.1163225e-05,3.1163225e-05,3.1163225e-05,3.1163225e-05,3.1163225e-05,3.1163225e-05,3.1163225e-05,3.1163225e-05,3.1163225e-05,3.1163225e-05,3.1163225e-05,3.1163225e-05,3.1163225e-05,3.1163225e-05,3.1163225e-05,3.1163225e-05,3.1163225e-05,0.1834695,3.1163225e-05,3.1163225e-05,3.1163225e-05,3.1163225e-05,3.1163225e-05,3.1163225e-05,3.1163225e-05,3.1163225e-05,3.1163225e-05,3.1163225e-05
3.085332e-05,3.085332e-05,3.085332e-05,3.085332e-05,3.085332e-05,3.085332e-05,0.08308001,3.085332e-05,3.085332e-05,0.8516886,3.085332e-05,3.085332e-05,3.085332e-05,3.085332e-05,3.085332e-05,3.085332e-05,3.085332e-05,3.085332e-05,0.0028613578,3.085332e-05,3.0853324e-05,3.085332e-05,3.085332e-05,3.085332e-05,3.085332e-05,3.085332e-05,3.085332e-05,3.085332e-05,3.085332e-05,3.085332e-05,3.085332e-05,3.085332e-05,3.085332e-05,3.085332e-05,3.085332e-05,0.05047317,3.085332e-05,3.085332e-05,3.085332e-05,3.085332e-05,0.010508481,3.085332e-05,3.085332e-05,3.085332e-05,3.085332e-05,3.085332e-05,3.085332e-05,3.085332e-05,3.085332e-05,3.085332e-05
5.1822688e-05,5.1822688e-05,5.1822688e-05,5.1822688e-05,5.1822688e-05,5.1822688e-05,5.1822688e-05,5.1822688e-05,5.1822688e-05,0.31090596,5.1822688e-05,5.1822688e-05,5.1822688e-05,5.1822688e-05,5.1822688e-05,5.1822688e-05,5.1822688e-05,5.1822688e-05,5.1822688e-05,5.1822688e-05,0.18418215,5.1822688e-05,5.1822688e-05,5.1822688e-05,0.5024762,5.1822688e-05,5.1822688e-05,5.1822688e-05,5.1822688e-05,5.1822688e-05,5.1822688e-05,5.1822688e-05,5.1822688e-05,5.1822688e-05,5.1822688e-05,5.1822688e-05,5.1822688e-05,5.1822688e-05,5.1822688e-05,5.1822688e-05,5.1822688e-05,5.1822688e-05,5.1822688e-05,5.1822688e-05,5.1822688e-05,5.1822688e-05,5.1822688e-05,5.1822688e-05,5.1822688e-05,5.1822688e-05
6.734341e-05,6.734341e-05,6.734341e-05,6.734341e-05,6.734341e-05,6.734341e-05,6.734341e-05,6.734341e-05,6.734341e-05,6.734341e-05,0.23993196,6.734341e-05,6.734341e-05,6.734341e-05,6.734341e-05,6.734341e-05,6.734341e-05,6.734341e-05,6.734341e-05,6.734341e-05,0.010708011,0.015245634,6.734341e-05,6.734341e-05,6.734341e-05,6.734341e-05,6.734341e-05,6.734341e-05,6.734341e-05,6.734341e-05,6.734341e-05,6.734341e-05,6.734341e-05,6.734341e-05,6.734341e-05,6.734341e-05,6.734341e-05,6.734341e-05,6.734341e-05,6.734341e-05,6.734341e-05,6.734341e-05,6.734341e-05,6.734341e-05,0.7310166,6.734341e-05,6.734341e-05,6.734341e-05,6.734341e-05,6.734341e-05
6.061057e-05,6.061057e-05,6.061057e-05,6.061057e-05,6.061057e-05,6.061057e-05,6.061057e-05,6.061057e-05,6.061057e-05,6.061057e-05,0.3534388,6.061057e-05,6.061057e-05,6.061057e-05,6.061057e-05,6.061057e-05,6.061057e-05,6.061057e-05,6.061057e-05,6.061057e-05,0.004772001,0.3551458,6.061057e-05,6.061057e-05,6.061057e-05,6.061057e-05,6.061057e-05,6.061057e-05,0.0076198736,6.061057e-05,6.061057e-05,6.061057e-05,6.061057e-05,6.061057e-05,6.061057e-05,6.061057e-05,6.061057e-05,6.061057e-05,6.061057e-05,6.061057e-05,6.061057e-05,6.061057e-05,6.061057e-05,6.061057e-05,0.27629602,6.061057e-05,6.061057e-05,6.061057e-05,6.061057e-05,6.061057e-05
5.076679e-05,5.076679e-05,5.076679e-05,5.076679e-05,5.076679e-05,5.076679e-05,5.076679e-05,5.076679e-05,5.076679e-05,5.076679e-05,0.123107985,5.076679e-05,5.076679e-05,5.076679e-05,5.076679e-05,5.076679e-05,5.076679e-05,5.076679e-05,5.076679e-05,5.076679e-05,0.049062613,5.076679e-05,5.076679e-05,5.076679e-05,5.076679e-05,5.076679e-05,5.076679e-05,5.076679e-05,0.020696463,5.076679e-05,5.076679e-05,5.076679e-05,5.076679e-05,5.076679e-05,5.076679e-05,5.076679e-05,5.076679e-05,0.76303476,5.076679e-05,5.076679e-05,5.076679e-05,5.076679e-05,5.076679e-05,5.076679e-05,0.041813713,5.076679e-05,5.076679e-05,5.076679e-05,5.076679e-05,5.076679e-05
3.5909237e-05,3.5909237e-05,3.5909237e-05,3.5909237e-05,3.5909237e-05,3.5909237e-05,3.5909237e-05,0.10235781,3.5909237e-05,3.5909237e-05,3.5909237e-05,3.5909237e-05,3.5909237e-05,3.5909237e-05,3.5909237e-05,3.5909237e-05,3.5909237e-05,3.5909237e-05,3.5909237e-05,3.5909237e-05,0.8959185,3.5909237e-05,3.5909237e-05,3.5909237e-05,3.5909237e-05,3.5909237e-05,3.5909237e-05,3.5909237e-05,3.5909237e-05,3.5909237e-05,3.5909237e-05,3.5909237e-05,3.5909237e-05,3.5909237e-05,3.5909237e-05,3.5909237e-05,3.5909237e-05,3.5909237e-05,3.5909237e-05,3.5909237e-05,3.5909237e-05,3.5909237e-05,3.5909237e-05,3.5909237e-05,3.5909237e-05,3.5909237e-05,3.5909237e-05,3.5909237e-05,3.5909237e-05,3.5909237e-05
