5.648857e-05,5.648857e-05,5.648857e-05,5.648857e-05,5.648857e-05,0.969727,5.648857e-05,5.648857e-05,5.648857e-05,5.648857e-05,5.648857e-05,5.648857e-05,5.648857e-05,5.648857e-05,5.648857e-05,5.648857e-05,5.648857e-05,5.648857e-05,0.028182989,5.648857e-05,5.648857e-05,5.648857e-05,5.648857e-05,5.648857e-05,5.648857e-05,5.648857e-05,5.648857e-05,5.648857e-05,5.648857e-05,5.648857e-05,5.648857e-05,5.648857e-05,5.648857e-05,5.648857e-05,5.648857e-05,5.648857e-05,5.648857e-05,5.648857e-05,5.648857e-05
3.1248353e-05,3.1248353e-05,3.1248353e-05,3.1248353e-05,3.1248353e-05,3.1248353e-05,3.1248353e-05,3.1248353e-05,3.1248353e-05,3.1248353e-05,3.1248353e-05,3.1248353e-05,3.1248353e-05,3.1248353e-05,3.1248353e-05,3.1248353e-05,3.1248353e-05,3.1248353e-05,0.05478311,3.1248353e-05,3.1248353e-05,3.1248353e-05,3.1248353e-05,3.1248353e-05,3.1248353e-05,3.1248353e-05,3.1248353e-05,3.1248353e-05,3.1248353e-05,3.1248353e-05,3.1248353e-05,3.1248353e-05,3.1248353e-05,3.1248353e-05,0.68497336,3.1248353e-05,3.1248353e-05,3.1248353e-05,0.2591186
1.4806683e-05,1.4806683e-05,1.4806683e-05,1.4806683e-05,1.4806683e-05,1.4806683e-05,1.4806683e-05,1.4806683e-05,1.4806683e-05,1.4806683e-05,1.4806683e-05,1.4806683e-05,1.4806683e-05,1.4806683e-05,1.4806683e-05,1.4806683e-05,1.4806683e-05,1.4806683e-05,0.99943733,1.4806683e-05,1.4806683e-05,1.4806683e-05,1.4806683e-05,1.4806683e-05,1.4806683e-05,1.4806683e-05,1.4806683e-05,1.4806683e-05,1.4806683e-05,1.4806683e-05,1.4806683e-05,1.4806683e-05,1.4806683e-05,1.4806683e-05,1.4806683e-05,1.4806683e-05,1.4806683e-05,1.4806683e-05,1.4806683e-05
8.463626e-05,8.463626e-05,8.463626e-05,8.463626e-05,8.463626e-05,8.463626e-05,8.463626e-05,8.463626e-05,8.463626e-05,8.463626e-05,8.463626e-05,8.463626e-05,8.463626e-05,8.463626e-05,8.463626e-05,8.463626e-05,8.463626e-05,0.23830947,8.463626e-05,8.463626e-05,8.463626e-05,8.463626e-05,8.463626e-05,8.463626e-05,8.463626e-05,8.463626e-05,8.463626e-05,8.463626e-05,8.463626e-05,8.463626e-05,8.463626e-05,8.463626e-05,8.463626e-05,8.463626e-05,0.75855905,8.463626e-05,8.463626e-05,8.463626e-05,8.463626e-05
0.00010343116,0.00010343116,0.00010343116,0.00010343116,0.00010343116,0.00010343116,0.00010343116,0.00010343116,0.00010343116,0.00010343116,0.00010343116,0.00010343116,0.00010343116,0.016947161,0.00010343116,0.00010343116,0.00010343116,0.00010343116,0.00010343116,0.00010343116,0.00010343116,0.00010343116,0.00010343116,0.00010343116,0.00010343116,0.00010343116,0.00010343116,0.00010343116,0.00010343116,0.00010343116,0.00010343116,0.00010343116,0.00010343116,0.00010343116,0.00010343116,0.00010343116,0.9792259,0.00010343116,0.00010343116
0.0001263314,0.28341874,0.0001263314,0.0001263314,0.0001263314,0.0001263314,0.0001263314,0.0001263314,0.0001263314,0.0001263314,0.0001263314,0.0001263314,0.0001263314,0.0001263314,0.0001263314,0.0001263314,0.0001263314,0.0001263314,0.0001263314,0.0001263314,0.0001263314,0.0001263314,0.0001263314,0.0001263314,0.0001263314,0.0001263314,0.0001263314,0.20521104,0.0001263314,0.0001263314,0.0001263314,0.0001263314,0.0001263314,0.010141174,0.0001263314,0.0001263314,0.4968075,0.0001263314,0.0001263314
8.5408574e-05,8.5408574e-05,8.5408574e-05,8.5408574e-05,8.5408574e-05,8.5408574e-05,8.5408574e-05,8.5408574e-05,8.5408574e-05,8.5408574e-05,8.5408574e-05,8.5408574e-05,8.5408574e-05,8.5408574e-05,8.5408574e-05,8.5408574e-05,8.5408574e-05,8.5408574e-05,8.5408574e-05,0.20045869,8.5408574e-05,8.5408574e-05,8.5408574e-05,8.5408574e-05,8.5408574e-05,8.5408574e-05,8.5408574e-05,0.017860552,8.5408574e-05,8.5408574e-05,8.5408574e-05,8.5408574e-05,8.5408574e-05,8.5408574e-05,8.5408574e-05,0.3007035,0.47798792,8.5408574e-05,8.5408574e-05
0.0001378597,0.60897577,0.0001378597,0.0001378597,0.0001378597,0.0001378597,0.0001378597,0.0001378597,0.0001378597,0.0001378597,0.0001378597,0.0001378597,0.0026374843,0.0001378597,0.0001378597,0.0001378597,0.0001378597,0.0001378597,0.0001378597,0.0001378597,0.0001378597,0.0001378597,0.0001378597,0.0001378597,0.0001378597,0.0001378597,0.0001378597,0.025763432,0.0001378597,0.0001378597,0.0001378597,0.0001378597,0.0001378597,0.0001378597,0.0001378597,0.0001378597,0.35779825,0.0001378597,0.0001378597
1.5422083e-05,1.5422083e-05,1.5422083e-05,1.5422083e-05,1.5422083e-05,1.5422083e-05,1.5422083e-05,1.5422083e-05,1.5422083e-05,1.5422083e-05,1.5422083e-05,0.044412065,1.5422083e-05,1.5422083e-05,1.5422083e-05,1.5422083e-05,1.5422083e-05,1.5422083e-05,1.5422083e-05,1.5422083e-05,1.5422083e-05,1.5422083e-05,1.5422083e-05,1.5422083e-05,1.5422083e-05,1.5422083e-05,1.5422083e-05,1.5422083e-05,1.5422083e-05,1.5422083e-05,1.5422083e-05,1.5422083e-05,1.5422083e-05,1.5422083e-05,1.5422083e-05,1.5422083e-05,1.5422083e-05,1.5422083e-05,0.9550173
2.908263e-05,2.908263e-05,2.908263e-05,2.908263e-05,2.908263e-05,0.07361045,2.908263e-05,2.908263e-05,2.908263e-05,2.908263e-05,2.908263e-05,2.908263e-05,0.3968399,2.908263e-05,2.908263e-05,2.908263e-05,2.908263e-05,2.9082632e-05,2.908263e-05,2.908263e-05,2.908263e-05,2.908263e-05,2.908263e-05,2.908263e-05,2.908263e-05,2.908263e-05,2.908263e-05,0.4593311,2.908263e-05,2.908263e-05,2.908263e-05,2.908263e-05,2.908263e-05,2.908263e-05,2.908263e-05,0.016176572,0.053053226,2.908263e-05,2.908263e-05
